country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event
Turkey,EasternEurope,emerging,2015,1.996,357.35,15.023,17.664,6.639,-2.129,250.0,-6.74,50.65,0.4,China slowdown
Turkey,EasternEurope,emerging,2016,2.663,366.87,13.433,17.287,6.451,2.181,250.0,3.952,53.57,0.0,
Turkey,EasternEurope,emerging,2017,1.565,372.61,13.565,15.863,7.163,-1.49,250.0,-6.281,51.78,0.0,
Turkey,EasternEurope,emerging,2018,3.111,384.2,15.667,15.618,6.454,0.368,250.0,-7.607,50.72,0.0,
Turkey,EasternEurope,emerging,2019,6.948,410.9,14.987,14.643,4.235,-5.538,250.0,4.053,54.99,0.0,
Turkey,EasternEurope,emerging,2020,1.896,418.69,16.557,13.902,6.391,-0.456,250.0,-12.685,47.15,2.8,COVID-19
Turkey,EasternEurope,emerging,2021,5.293,440.85,18.744,15.579,5.457,-2.893,250.0,-2.778,54.98,0.2,COVID recovery / stimulus
Turkey,EasternEurope,emerging,2022,5.278,464.12,19.356,18.061,6.083,1.506,250.0,-12.238,57.1,1.0,Inflation / rate hike cycle
Turkey,EasternEurope,emerging,2023,4.942,487.05,16.155,19.284,5.098,-0.848,250.0,-5.914,54.36,0.4,Rates plateau
Turkey,EasternEurope,emerging,2024,6.264,517.56,16.346,20.524,5.435,0.015,250.0,-5.933,59.25,0.0,
South_Africa,Africa,emerging,1985,0.64,100.64,5.847,7.984,8.415,-1.15,51.72,-0.066,52.33,0.0,
South_Africa,Africa,emerging,1986,0.92,101.57,8.076,7.583,7.6,0.89,53.82,3.726,52.29,0.0,
South_Africa,Africa,emerging,1987,1.861,103.46,8.261,8.295,6.753,-1.262,59.13,2.649,49.05,0.8,Black Monday
South_Africa,Africa,emerging,1988,2.238,105.77,3.161,7.021,7.361,-0.25,61.94,-14.08,53.3,0.0,
South_Africa,Africa,emerging,1989,2.709,108.64,4.759,7.562,6.54,-0.331,61.87,-0.5,51.63,0.0,
South_Africa,Africa,emerging,1990,-0.52,108.07,3.217,7.869,8.125,0.44,64.52,-7.968,50.57,0.6,Gulf War / S&L crisis
South_Africa,Africa,emerging,1991,-3.572,104.21,2.932,6.587,9.901,-1.453,65.24,-2.935,39.61,0.5,Recession
South_Africa,Africa,emerging,1992,-2.982,101.1,5.586,5.211,9.641,0.317,71.07,-0.391,46.41,0.0,
South_Africa,Africa,emerging,1993,-1.818,99.27,6.637,4.134,7.59,0.755,75.36,2.336,44.79,0.0,
South_Africa,Africa,emerging,1994,1.049,100.31,5.69,4.76,7.773,3.437,77.49,-3.023,47.6,0.0,
South_Africa,Africa,emerging,1995,3.275,103.59,6.695,5.71,7.921,0.65,77.23,-1.038,53.63,0.0,
South_Africa,Africa,emerging,1996,2.606,106.29,5.851,5.446,6.0,3.185,80.31,-0.933,57.48,0.0,
South_Africa,Africa,emerging,1997,2.505,108.95,6.756,6.435,6.815,1.34,84.73,0.737,51.95,1.2,Asian Financial Crisis
South_Africa,Africa,emerging,1998,3.86,113.16,5.581,6.878,6.277,-1.219,85.81,-1.494,54.24,1.0,LTCM / Russia default
South_Africa,Africa,emerging,1999,1.77,115.16,4.462,6.746,7.748,1.109,83.81,3.818,51.87,0.0,
South_Africa,Africa,emerging,2000,2.621,118.18,4.841,6.416,6.638,-0.045,89.33,0.399,58.5,0.0,
South_Africa,Africa,emerging,2001,2.644,121.31,6.395,5.211,7.236,-0.916,93.45,-4.831,49.93,0.9,Dot-com bust / 9-11
South_Africa,Africa,emerging,2002,4.465,126.72,4.446,6.232,5.827,-0.84,95.84,-5.889,57.49,0.7,Corporate scandals
South_Africa,Africa,emerging,2003,2.799,130.27,4.066,6.712,6.728,-2.964,100.63,0.695,53.97,0.0,
South_Africa,Africa,emerging,2004,3.745,135.15,4.218,5.553,7.051,-0.035,103.02,-1.341,61.03,0.0,
South_Africa,Africa,emerging,2005,2.929,139.11,1.585,4.303,7.199,1.664,104.97,8.341,58.1,0.0,
South_Africa,Africa,emerging,2006,2.627,142.76,2.236,4.171,6.271,0.009,108.11,-7.156,54.69,0.0,
South_Africa,Africa,emerging,2007,2.357,146.13,5.145,2.954,6.631,-0.964,112.28,0.189,60.1,0.0,
South_Africa,Africa,emerging,2008,-0.288,145.71,5.435,3.454,7.967,1.719,113.17,-4.945,47.1,3.0,Global Financial Crisis
South_Africa,Africa,emerging,2009,-4.908,138.55,7.837,3.769,9.512,-6.003,115.11,-7.775,37.08,2.5,GFC trough
South_Africa,Africa,emerging,2010,-3.591,133.58,5.354,3.359,9.812,0.462,117.77,4.851,40.95,0.0,
South_Africa,Africa,emerging,2011,-3.387,129.06,4.946,4.124,9.627,-1.389,124.15,11.18,42.66,0.6,Euro debt crisis
South_Africa,Africa,emerging,2012,-0.309,128.66,7.329,4.197,8.168,-2.565,127.4,-3.38,48.17,0.0,
South_Africa,Africa,emerging,2013,-0.382,128.17,6.589,4.997,8.131,-3.729,129.93,-7.624,49.97,0.0,
South_Africa,Africa,emerging,2014,1.068,129.53,7.084,4.841,7.59,-0.94,131.22,3.534,54.59,0.0,
South_Africa,Africa,emerging,2015,2.449,132.71,5.471,6.023,6.529,1.307,133.88,-0.811,46.84,0.4,China slowdown
South_Africa,Africa,emerging,2016,2.225,135.66,5.859,5.827,7.766,-2.325,136.42,-4.332,52.76,0.0,
South_Africa,Africa,emerging,2017,3.656,140.62,8.943,6.229,5.81,-2.314,142.49,4.872,56.99,0.0,
South_Africa,Africa,emerging,2018,1.817,143.17,5.841,6.431,7.366,-4.132,146.05,8.289,52.98,0.0,
South_Africa,Africa,emerging,2019,3.9,148.76,7.271,6.078,5.904,-0.257,147.63,-5.081,62.32,0.0,
South_Africa,Africa,emerging,2020,-1.498,146.53,8.994,6.278,8.736,1.124,151.95,-1.95,42.72,2.8,COVID-19
South_Africa,Africa,emerging,2021,-0.535,145.75,9.441,7.654,8.579,-2.597,155.28,-4.326,49.09,0.2,COVID recovery / stimulus
South_Africa,Africa,emerging,2022,-3.29,140.95,11.627,8.674,9.503,1.051,162.85,-4.246,35.61,1.0,Inflation / rate hike cycle
South_Africa,Africa,emerging,2023,-1.957,138.19,7.855,8.081,9.218,2.835,169.35,2.364,40.95,0.4,Rates plateau
South_Africa,Africa,emerging,2024,-0.423,137.61,7.464,9.05,7.941,-0.483,178.19,-0.749,45.83,0.0,
Nigeria,Africa,emerging,1985,7.062,107.06,9.843,12.693,4.642,0.535,51.41,-0.277,58.12,0.0,
Nigeria,Africa,emerging,1986,4.957,112.37,14.575,13.214,5.82,-0.669,53.25,-3.05,51.55,0.0,
Nigeria,Africa,emerging,1987,4.125,117.0,13.358,14.434,5.339,-1.154,54.6,6.805,50.95,0.8,Black Monday
Nigeria,Africa,emerging,1988,4.769,122.58,15.027,14.84,4.927,-2.728,59.32,-7.211,57.14,0.0,
Nigeria,Africa,emerging,1989,4.714,128.36,15.175,15.71,5.176,-1.951,64.13,-4.099,47.64,0.0,
Nigeria,Africa,emerging,1990,4.354,133.95,12.748,15.872,6.52,0.034,69.93,0.545,59.0,0.6,Gulf War / S&L crisis
Nigeria,Africa,emerging,1991,1.791,136.35,12.75,15.983,7.009,2.304,73.93,10.122,57.61,0.5,Recession
Nigeria,Africa,emerging,1992,2.682,140.01,13.705,16.773,6.066,-2.624,81.36,0.858,52.67,0.0,
Nigeria,Africa,emerging,1993,3.025,144.24,8.592,15.215,6.111,1.836,88.15,3.906,54.97,0.0,
Nigeria,Africa,emerging,1994,1.472,146.36,10.455,14.849,7.887,4.236,90.25,-1.479,49.61,0.0,
Nigeria,Africa,emerging,1995,2.311,149.75,10.791,13.985,7.358,-2.203,93.27,-4.758,51.81,0.0,
Nigeria,Africa,emerging,1996,1.259,151.63,10.935,13.26,6.977,1.748,98.48,5.633,50.99,0.0,
Nigeria,Africa,emerging,1997,1.275,153.56,10.247,12.617,7.719,-0.823,104.98,-3.538,51.47,1.2,Asian Financial Crisis
Nigeria,Africa,emerging,1998,0.78,154.76,12.133,12.511,8.37,-2.308,107.84,-3.121,44.82,1.0,LTCM / Russia default
Nigeria,Africa,emerging,1999,-0.074,154.65,13.349,12.579,7.797,-0.774,112.73,7.847,47.7,0.0,
Nigeria,Africa,emerging,2000,-0.517,153.85,14.672,12.732,9.278,-1.052,120.89,4.61,47.79,0.0,
Nigeria,Africa,emerging,2001,-1.354,151.76,15.508,13.62,7.972,-2.257,123.25,1.925,45.72,0.9,Dot-com bust / 9-11
Nigeria,Africa,emerging,2002,-0.725,150.66,11.367,12.152,8.124,-1.345,130.26,3.107,54.5,0.7,Corporate scandals
Nigeria,Africa,emerging,2003,0.557,151.5,13.725,11.745,6.884,-0.705,133.49,-0.444,48.35,0.0,
Nigeria,Africa,emerging,2004,-0.802,150.29,16.852,12.235,7.582,1.796,139.17,3.995,46.8,0.0,
Nigeria,Africa,emerging,2005,-0.126,150.1,16.571,13.543,8.447,-0.179,147.92,2.357,50.44,0.0,
Nigeria,Africa,emerging,2006,0.859,151.39,12.766,13.878,7.591,-0.827,158.38,-7.369,56.01,0.0,
Nigeria,Africa,emerging,2007,1.743,154.03,13.248,13.542,6.295,-0.279,166.96,3.007,51.58,0.0,
Nigeria,Africa,emerging,2008,-3.799,148.18,10.755,14.237,9.353,2.854,175.66,-2.017,36.79,3.0,Global Financial Crisis
Nigeria,Africa,emerging,2009,-2.614,144.3,10.596,13.608,9.173,1.317,189.03,-15.076,39.9,2.5,GFC trough
Nigeria,Africa,emerging,2010,0.082,144.42,11.855,12.335,8.066,0.015,196.29,1.834,50.54,0.0,
Nigeria,Africa,emerging,2011,0.699,145.43,12.195,12.159,7.467,0.28,204.01,13.226,45.45,0.6,Euro debt crisis
Nigeria,Africa,emerging,2012,0.948,146.81,11.144,13.496,6.866,0.852,214.49,1.925,54.89,0.0,
Nigeria,Africa,emerging,2013,3.295,151.65,10.413,13.167,5.421,0.198,222.38,-0.456,49.06,0.0,
Nigeria,Africa,emerging,2014,4.082,157.84,7.338,12.218,5.346,-1.699,233.62,4.338,58.55,0.0,
Nigeria,Africa,emerging,2015,5.818,167.02,6.444,12.421,4.358,1.492,241.63,-2.985,58.32,0.4,China slowdown
Nigeria,Africa,emerging,2016,6.623,178.08,9.386,12.288,4.755,1.054,250.0,3.491,58.89,0.0,
Nigeria,Africa,emerging,2017,7.103,190.73,6.654,11.32,3.756,0.553,250.0,-0.767,59.26,0.0,
Nigeria,Africa,emerging,2018,7.36,204.77,3.588,9.514,4.502,-5.794,250.0,8.028,62.21,0.0,
Nigeria,Africa,emerging,2019,7.094,219.29,7.035,9.324,4.731,-0.631,250.0,-1.672,62.66,0.0,
Nigeria,Africa,emerging,2020,4.272,228.66,10.508,9.233,5.387,2.554,250.0,-7.832,51.02,2.8,COVID-19
Nigeria,Africa,emerging,2021,5.826,241.99,13.474,11.37,5.902,1.417,250.0,0.544,63.3,0.2,COVID recovery / stimulus
Nigeria,Africa,emerging,2022,3.252,249.86,15.861,13.558,6.682,4.96,250.0,-6.107,55.74,1.0,Inflation / rate hike cycle
Nigeria,Africa,emerging,2023,1.729,254.18,13.855,13.669,7.653,1.229,250.0,-2.569,55.01,0.4,Rates plateau
Nigeria,Africa,emerging,2024,7.253,272.61,14.867,14.537,3.725,-1.275,250.0,-3.533,59.02,0.0,
Egypt,Africa,emerging,1985,6.634,106.63,12.494,11.594,4.079,2.675,51.65,-9.381,59.51,0.0,
Egypt,Africa,emerging,1986,7.331,114.45,7.144,10.415,4.279,1.469,52.03,-3.304,60.33,0.0,
Egypt,Africa,emerging,1987,5.661,120.93,8.911,9.456,4.493,1.511,54.4,4.939,53.09,0.8,Black Monday
Egypt,Africa,emerging,1988,4.417,126.27,11.85,8.879,6.417,2.641,58.24,-3.994,52.46,0.0,
Egypt,Africa,emerging,1989,4.186,131.56,8.89,8.155,6.23,1.299,58.31,3.714,56.01,0.0,
Egypt,Africa,emerging,1990,5.116,138.29,10.53,9.594,5.681,1.96,57.94,-0.768,54.37,0.6,Gulf War / S&L crisis
Egypt,Africa,emerging,1991,3.47,143.09,11.48,10.568,6.461,-0.354,59.31,5.042,53.9,0.5,Recession
Egypt,Africa,emerging,1992,2.505,146.67,10.797,9.268,6.765,-0.397,61.06,7.684,49.31,0.0,
Egypt,Africa,emerging,1993,3.851,152.32,15.011,11.468,6.059,-2.268,61.28,-3.561,52.22,0.0,
Egypt,Africa,emerging,1994,3.15,157.12,13.356,11.97,6.668,-2.476,63.18,-1.805,52.91,0.0,
Egypt,Africa,emerging,1995,5.691,166.06,13.149,11.332,5.363,1.091,65.37,-7.012,61.6,0.0,
Egypt,Africa,emerging,1996,4.11,172.88,13.841,12.277,6.246,3.414,69.66,-3.946,57.88,0.0,
Egypt,Africa,emerging,1997,2.81,177.74,13.624,11.739,6.078,0.103,74.13,-9.599,52.21,1.2,Asian Financial Crisis
Egypt,Africa,emerging,1998,1.769,180.88,15.29,12.332,6.554,0.152,76.61,4.758,49.97,1.0,LTCM / Russia default
Egypt,Africa,emerging,1999,2.27,184.99,15.416,12.38,6.221,0.817,78.57,-7.125,55.03,0.0,
Egypt,Africa,emerging,2000,3.582,191.62,11.825,12.019,5.757,3.553,84.15,-2.652,55.71,0.0,
Egypt,Africa,emerging,2001,1.109,193.74,10.003,11.697,7.671,-0.195,89.35,0.391,48.94,0.9,Dot-com bust / 9-11
Egypt,Africa,emerging,2002,1.087,195.85,9.094,11.318,7.662,0.397,91.77,-4.723,51.0,0.7,Corporate scandals
Egypt,Africa,emerging,2003,3.831,203.35,9.58,10.796,6.197,-2.274,98.21,1.059,52.25,0.0,
Egypt,Africa,emerging,2004,3.923,211.33,8.61,11.52,5.937,0.311,103.58,-3.287,54.94,0.0,
Egypt,Africa,emerging,2005,4.522,220.88,5.78,10.696,5.716,0.26,107.62,2.562,59.04,0.0,
Egypt,Africa,emerging,2006,3.226,228.01,5.939,10.266,6.628,0.919,117.47,4.289,56.98,0.0,
Egypt,Africa,emerging,2007,3.301,235.54,4.766,8.857,6.706,0.814,122.41,0.499,52.55,0.0,
Egypt,Africa,emerging,2008,-0.09,235.32,8.102,9.08,7.542,1.525,126.77,-30.733,48.6,3.0,Global Financial Crisis
Egypt,Africa,emerging,2009,-2.119,230.34,8.278,8.969,8.623,-0.146,132.53,-3.833,45.98,2.5,GFC trough
Egypt,Africa,emerging,2010,-1.058,227.9,9.756,9.054,7.83,1.038,135.62,3.214,47.3,0.0,
Egypt,Africa,emerging,2011,0.067,228.05,7.664,8.585,8.43,-1.614,139.94,2.974,50.31,0.6,Euro debt crisis
Egypt,Africa,emerging,2012,-1.621,224.36,12.162,9.398,9.159,-0.287,142.66,2.725,46.5,0.0,
Egypt,Africa,emerging,2013,0.687,225.9,11.292,9.833,7.269,1.729,146.29,10.84,57.48,0.0,
Egypt,Africa,emerging,2014,3.724,234.31,13.585,10.689,6.721,-0.192,148.75,6.441,57.52,0.0,
Egypt,Africa,emerging,2015,3.766,243.13,10.137,10.242,5.207,1.89,151.03,1.393,50.85,0.4,China slowdown
Egypt,Africa,emerging,2016,2.362,248.88,10.587,10.061,7.238,-2.535,155.36,-12.114,46.07,0.0,
Egypt,Africa,emerging,2017,5.18,261.77,14.636,11.37,4.998,-0.597,162.85,-3.963,56.47,0.0,
Egypt,Africa,emerging,2018,5.119,275.17,12.571,11.519,5.587,-1.954,169.85,-3.129,56.07,0.0,
Egypt,Africa,emerging,2019,6.75,293.74,11.721,12.733,3.729,-0.941,176.37,9.1,51.62,0.0,
Egypt,Africa,emerging,2020,2.197,300.2,14.01,12.574,6.795,0.663,185.01,3.3,50.82,2.8,COVID-19
Egypt,Africa,emerging,2021,5.266,316.01,13.127,12.918,4.787,0.967,191.85,-4.297,56.95,0.2,COVID recovery / stimulus
Egypt,Africa,emerging,2022,2.627,324.31,16.843,13.647,7.266,-0.785,202.28,-1.155,53.15,1.0,Inflation / rate hike cycle
Egypt,Africa,emerging,2023,2.952,333.88,11.307,14.235,6.48,1.579,213.45,-4.259,49.74,0.4,Rates plateau
Egypt,Africa,emerging,2024,4.251,348.07,10.439,14.579,5.786,2.047,224.36,1.308,53.6,0.0,
Saudi_Arabia,MiddleEast,emerging,1985,3.779,103.78,4.886,4.014,6.376,0.093,51.72,7.901,59.0,0.0,
Saudi_Arabia,MiddleEast,emerging,1986,3.804,107.73,4.837,3.924,6.011,0.619,54.89,3.045,52.11,0.0,
Saudi_Arabia,MiddleEast,emerging,1987,4.501,112.58,4.304,3.552,6.418,2.927,56.73,3.003,57.13,0.8,Black Monday
Saudi_Arabia,MiddleEast,emerging,1988,5.925,119.25,5.4,3.317,6.042,2.131,56.5,-6.018,59.98,0.0,
Saudi_Arabia,MiddleEast,emerging,1989,4.985,125.19,5.48,4.721,5.224,-2.232,58.57,-3.561,57.56,0.0,
Saudi_Arabia,MiddleEast,emerging,1990,2.042,127.75,4.659,5.486,7.282,-1.577,58.65,-0.569,53.4,0.6,Gulf War / S&L crisis
Saudi_Arabia,MiddleEast,emerging,1991,1.693,129.91,3.371,5.487,7.905,0.41,57.89,0.755,57.55,0.5,Recession
Saudi_Arabia,MiddleEast,emerging,1992,0.6,130.69,3.256,4.96,7.748,0.389,62.85,0.197,54.69,0.0,
Saudi_Arabia,MiddleEast,emerging,1993,1.184,132.24,2.405,4.011,6.5,0.552,69.36,2.32,53.75,0.0,
Saudi_Arabia,MiddleEast,emerging,1994,1.267,133.91,1.935,4.427,8.371,2.976,73.51,0.345,52.44,0.0,
Saudi_Arabia,MiddleEast,emerging,1995,0.921,135.14,-0.848,2.44,7.564,-0.584,72.83,0.818,50.36,0.0,
Saudi_Arabia,MiddleEast,emerging,1996,0.158,135.36,-0.919,1.322,7.612,1.853,71.27,-8.903,50.24,0.0,
Saudi_Arabia,MiddleEast,emerging,1997,0.469,135.99,0.797,0.607,7.306,-0.015,72.5,8.266,47.3,1.2,Asian Financial Crisis
Saudi_Arabia,MiddleEast,emerging,1998,0.683,136.92,5.921,1.444,7.937,1.293,76.17,0.421,49.56,1.0,LTCM / Russia default
Saudi_Arabia,MiddleEast,emerging,1999,1.508,138.99,4.085,2.22,8.26,2.421,78.83,3.804,49.55,0.0,
Saudi_Arabia,MiddleEast,emerging,2000,1.818,141.51,5.663,4.187,6.705,-0.967,85.64,-0.468,58.07,0.0,
Saudi_Arabia,MiddleEast,emerging,2001,1.412,143.51,5.411,4.338,7.765,2.716,86.35,-2.636,52.96,0.9,Dot-com bust / 9-11
Saudi_Arabia,MiddleEast,emerging,2002,1.263,145.32,3.786,5.142,7.92,-0.899,89.8,-6.428,47.72,0.7,Corporate scandals
Saudi_Arabia,MiddleEast,emerging,2003,2.097,148.37,3.592,4.262,6.594,-2.13,93.23,-10.166,49.96,0.0,
Saudi_Arabia,MiddleEast,emerging,2004,0.337,148.87,4.211,2.854,7.847,3.279,99.27,-9.543,51.38,0.0,
Saudi_Arabia,MiddleEast,emerging,2005,0.066,148.97,1.483,2.373,8.581,1.199,100.53,3.83,43.36,0.0,
Saudi_Arabia,MiddleEast,emerging,2006,0.146,149.19,0.038,1.8,7.826,-0.283,102.68,0.85,51.83,0.0,
Saudi_Arabia,MiddleEast,emerging,2007,1.289,151.11,-0.038,1.639,7.769,-1.112,104.68,6.571,48.53,0.0,
Saudi_Arabia,MiddleEast,emerging,2008,0.532,151.91,-1.369,0.549,7.259,4.376,105.98,-18.451,45.05,3.0,Global Financial Crisis
Saudi_Arabia,MiddleEast,emerging,2009,-1.795,149.19,-1.421,-0.5,8.926,0.036,110.69,4.892,44.88,2.5,GFC trough
Saudi_Arabia,MiddleEast,emerging,2010,-1.668,146.7,0.898,-0.5,8.242,-0.371,115.82,1.386,52.11,0.0,
Saudi_Arabia,MiddleEast,emerging,2011,-1.55,144.42,3.762,-0.5,8.887,0.433,119.5,0.875,44.37,0.6,Euro debt crisis
Saudi_Arabia,MiddleEast,emerging,2012,0.894,145.72,6.973,0.444,6.635,0.999,120.73,-1.997,52.95,0.0,
Saudi_Arabia,MiddleEast,emerging,2013,1.123,147.35,5.541,1.328,8.173,0.06,120.4,-6.892,52.02,0.0,
Saudi_Arabia,MiddleEast,emerging,2014,0.487,148.07,1.808,1.781,8.099,-0.736,123.48,1.148,52.5,0.0,
Saudi_Arabia,MiddleEast,emerging,2015,1.851,150.81,-2.0,0.71,7.334,-0.821,125.3,5.103,52.09,0.4,China slowdown
Saudi_Arabia,MiddleEast,emerging,2016,4.198,157.14,1.154,0.783,5.802,-5.701,125.69,-6.363,56.66,0.0,
Saudi_Arabia,MiddleEast,emerging,2017,4.332,163.95,2.815,2.441,5.821,4.561,127.77,-6.646,54.5,0.0,
Saudi_Arabia,MiddleEast,emerging,2018,3.801,170.18,3.936,2.188,5.95,-0.322,128.57,3.626,57.35,0.0,
Saudi_Arabia,MiddleEast,emerging,2019,5.251,179.12,2.987,3.588,4.693,-2.777,127.95,-0.1,61.11,0.0,
Saudi_Arabia,MiddleEast,emerging,2020,0.216,179.5,1.656,2.966,8.179,-0.955,130.24,-14.244,48.24,2.8,COVID-19
Saudi_Arabia,MiddleEast,emerging,2021,4.071,186.81,1.745,3.908,5.672,2.84,135.37,0.507,50.92,0.2,COVID recovery / stimulus
Saudi_Arabia,MiddleEast,emerging,2022,5.601,197.27,5.471,4.413,5.678,1.405,140.21,-4.203,56.96,1.0,Inflation / rate hike cycle
Saudi_Arabia,MiddleEast,emerging,2023,3.377,203.93,5.369,4.894,6.452,-0.293,142.79,-5.202,56.4,0.4,Rates plateau
Saudi_Arabia,MiddleEast,emerging,2024,5.321,214.78,3.682,5.531,5.556,0.016,142.51,-6.863,55.26,0.0,
UAE,MiddleEast,emerging,1985,1.933,101.93,4.816,3.735,7.018,-4.38,48.33,-0.857,58.06,0.0,
UAE,MiddleEast,emerging,1986,1.737,103.7,5.98,3.929,7.159,2.429,49.69,-4.645,56.18,0.0,
UAE,MiddleEast,emerging,1987,2.082,105.86,7.479,4.293,7.662,0.547,52.65,-0.985,49.2,0.8,Black Monday
UAE,MiddleEast,emerging,1988,2.685,108.7,5.498,5.518,6.556,-2.993,51.36,-9.683,54.84,0.0,
UAE,MiddleEast,emerging,1989,1.757,110.61,5.398,5.808,7.089,0.877,54.05,-14.568,50.98,0.0,
UAE,MiddleEast,emerging,1990,1.993,112.82,8.279,7.961,6.322,-0.699,53.67,5.716,54.05,0.6,Gulf War / S&L crisis
UAE,MiddleEast,emerging,1991,1.84,114.89,7.524,9.365,7.686,2.316,57.59,-3.403,53.35,0.5,Recession
UAE,MiddleEast,emerging,1992,3.484,118.9,6.038,8.961,6.824,3.328,58.59,-2.528,54.92,0.0,
UAE,MiddleEast,emerging,1993,4.322,124.04,4.185,10.052,6.05,1.063,64.58,-2.901,54.54,0.0,
UAE,MiddleEast,emerging,1994,2.863,127.59,3.404,7.996,6.943,0.84,66.71,-0.923,55.47,0.0,
UAE,MiddleEast,emerging,1995,1.909,130.02,3.531,7.957,6.154,1.37,66.39,-1.047,48.63,0.0,
UAE,MiddleEast,emerging,1996,4.274,135.58,0.911,5.631,5.93,-0.827,65.22,2.956,48.77,0.0,
UAE,MiddleEast,emerging,1997,2.447,138.9,0.202,5.32,7.424,2.206,67.34,-11.597,51.49,1.2,Asian Financial Crisis
UAE,MiddleEast,emerging,1998,4.245,144.79,2.861,5.517,5.283,-1.051,73.14,-7.342,49.27,1.0,LTCM / Russia default
UAE,MiddleEast,emerging,1999,5.44,152.67,1.827,4.225,6.044,0.922,73.68,-5.677,62.19,0.0,
UAE,MiddleEast,emerging,2000,5.301,160.76,4.656,5.414,5.089,-1.026,78.18,6.516,50.26,0.0,
UAE,MiddleEast,emerging,2001,4.685,168.3,3.77,4.638,5.788,-2.699,79.01,-4.523,51.91,0.9,Dot-com bust / 9-11
UAE,MiddleEast,emerging,2002,4.038,175.09,1.329,5.465,6.228,3.589,80.85,-2.543,58.36,0.7,Corporate scandals
UAE,MiddleEast,emerging,2003,3.585,181.37,1.107,5.402,5.589,1.423,84.25,6.615,56.65,0.0,
UAE,MiddleEast,emerging,2004,5.499,191.34,1.065,4.216,6.306,-3.053,82.81,3.106,60.98,0.0,
UAE,MiddleEast,emerging,2005,5.601,202.06,3.25,2.801,4.95,-3.748,85.39,-8.111,52.39,0.0,
UAE,MiddleEast,emerging,2006,6.068,214.32,5.124,3.524,5.251,1.076,86.04,-6.411,58.44,0.0,
UAE,MiddleEast,emerging,2007,6.537,228.33,6.287,4.812,4.147,1.381,87.32,-3.7,56.38,0.0,
UAE,MiddleEast,emerging,2008,1.724,232.27,8.047,4.558,6.641,-0.658,93.52,-18.481,49.97,3.0,Global Financial Crisis
UAE,MiddleEast,emerging,2009,1.362,235.43,3.93,2.506,7.283,2.245,99.25,-6.869,39.83,2.5,GFC trough
UAE,MiddleEast,emerging,2010,1.83,239.74,2.709,3.462,7.734,1.908,99.03,4.1,53.56,0.0,
UAE,MiddleEast,emerging,2011,0.217,240.26,-1.118,3.2,7.801,-2.57,101.56,2.756,48.79,0.6,Euro debt crisis
UAE,MiddleEast,emerging,2012,-0.45,239.18,3.276,3.889,8.057,-0.59,105.6,-6.031,50.47,0.0,
UAE,MiddleEast,emerging,2013,-0.684,237.54,2.88,2.63,7.783,3.291,108.76,0.773,43.21,0.0,
UAE,MiddleEast,emerging,2014,0.021,237.59,3.626,2.871,6.913,0.414,112.42,5.931,48.06,0.0,
UAE,MiddleEast,emerging,2015,-1.665,233.64,1.028,1.332,9.201,-5.433,114.51,7.421,47.37,0.4,China slowdown
UAE,MiddleEast,emerging,2016,1.077,236.15,-2.0,-0.5,8.18,0.202,116.22,-4.391,51.5,0.0,
UAE,MiddleEast,emerging,2017,0.682,237.76,1.174,1.735,7.901,-1.27,113.56,-8.174,55.42,0.0,
UAE,MiddleEast,emerging,2018,0.527,239.02,0.597,1.835,8.478,-0.399,115.21,0.779,48.7,0.0,
UAE,MiddleEast,emerging,2019,0.957,241.3,1.702,1.825,8.588,0.878,119.86,-5.267,52.64,0.0,
UAE,MiddleEast,emerging,2020,-2.9,234.3,2.272,2.059,9.475,4.815,126.61,5.353,46.47,2.8,COVID-19
UAE,MiddleEast,emerging,2021,0.151,234.66,6.358,2.061,7.643,1.123,131.83,-7.075,48.23,0.2,COVID recovery / stimulus
UAE,MiddleEast,emerging,2022,0.28,235.31,7.914,3.899,9.578,0.839,133.92,-8.257,47.34,1.0,Inflation / rate hike cycle
UAE,MiddleEast,emerging,2023,-0.068,235.15,6.826,4.869,7.803,3.97,136.46,-2.045,51.04,0.4,Rates plateau
UAE,MiddleEast,emerging,2024,2.269,240.49,8.416,6.208,7.391,-1.33,142.16,2.599,57.06,0.0,
Indonesia,Asia,emerging,1985,3.498,103.5,4.686,7.6,4.925,0.984,54.21,-2.338,51.89,0.0,
Indonesia,Asia,emerging,1986,2.709,106.3,4.005,6.42,6.304,-1.475,55.9,-0.667,58.09,0.0,
Indonesia,Asia,emerging,1987,2.534,109.0,5.305,5.629,6.438,-3.409,55.02,-5.676,51.25,0.8,Black Monday
Indonesia,Asia,emerging,1988,4.567,113.97,1.97,4.382,5.033,-0.529,58.53,-0.876,54.01,0.0,
Indonesia,Asia,emerging,1989,6.546,121.43,3.792,3.711,4.806,-1.655,60.05,3.389,51.85,0.0,
Indonesia,Asia,emerging,1990,5.535,128.16,4.379,4.24,5.648,0.955,60.61,5.303,51.21,0.6,Gulf War / S&L crisis
Indonesia,Asia,emerging,1991,2.742,131.67,-1.42,2.684,6.218,0.796,58.38,-0.86,52.9,0.5,Recession
Indonesia,Asia,emerging,1992,2.195,134.56,0.983,1.472,6.886,1.19,61.89,2.118,49.55,0.0,
