year,dev_level,macro_var,asset_class,correlation,n_obs
2014,emerging,unemployment,bonds,0.0349,85
2014,emerging,unemployment,real_estate,-0.334,85
2014,emerging,unemployment,commodities,-0.051,85
2014,emerging,unemployment,cash,0.2509,85
2014,emerging,current_account,equities,0.0142,85
2014,emerging,current_account,bonds,0.0193,85
2014,emerging,current_account,real_estate,-0.0207,85
2014,emerging,current_account,commodities,0.1024,85
2014,emerging,current_account,cash,0.0788,85
2014,emerging,debt_to_gdp,equities,-0.5858,85
2014,emerging,debt_to_gdp,bonds,-0.5676,85
2014,emerging,debt_to_gdp,real_estate,-0.638,85
2014,emerging,debt_to_gdp,commodities,0.0666,85
2014,emerging,debt_to_gdp,cash,0.6541,85
2014,emerging,fx_change,equities,0.4245,85
2014,emerging,fx_change,bonds,0.3291,85
2014,emerging,fx_change,real_estate,0.2428,85
2014,emerging,fx_change,commodities,-0.1083,85
2014,emerging,fx_change,cash,-0.5503,85
2014,emerging,biz_confidence,equities,0.3443,85
2014,emerging,biz_confidence,bonds,0.1306,85
2014,emerging,biz_confidence,real_estate,0.255,85
2014,emerging,biz_confidence,commodities,-0.0234,85
2014,emerging,biz_confidence,cash,-0.2923,85
2015,emerging,gdp_growth,equities,0.4364,85
2015,emerging,gdp_growth,bonds,0.0674,85
2015,emerging,gdp_growth,real_estate,0.3833,85
2015,emerging,gdp_growth,commodities,-0.0965,85
2015,emerging,gdp_growth,cash,-0.3161,85
2015,emerging,inflation,equities,-0.843,85
2015,emerging,inflation,bonds,-0.7211,85
2015,emerging,inflation,real_estate,-0.7818,85
2015,emerging,inflation,commodities,0.2651,85
2015,emerging,inflation,cash,0.9769,85
2015,emerging,policy_rate,equities,-0.8274,85
2015,emerging,policy_rate,bonds,-0.661,85
2015,emerging,policy_rate,real_estate,-0.7935,85
2015,emerging,policy_rate,commodities,0.2601,85
2015,emerging,policy_rate,cash,0.9998,85
2015,emerging,unemployment,equities,-0.3993,85
2015,emerging,unemployment,bonds,-0.0467,85
2015,emerging,unemployment,real_estate,-0.2934,85
2015,emerging,unemployment,commodities,0.1377,85
2015,emerging,unemployment,cash,0.2668,85
2015,emerging,current_account,equities,0.0627,85
2015,emerging,current_account,bonds,0.0525,85
2015,emerging,current_account,real_estate,0.0375,85
2015,emerging,current_account,commodities,0.0403,85
2015,emerging,current_account,cash,0.0104,85
2015,emerging,debt_to_gdp,equities,-0.5533,85
2015,emerging,debt_to_gdp,bonds,-0.6415,85
2015,emerging,debt_to_gdp,real_estate,-0.6895,85
2015,emerging,debt_to_gdp,commodities,0.0354,85
2015,emerging,debt_to_gdp,cash,0.641,85
2015,emerging,fx_change,equities,0.4258,85
2015,emerging,fx_change,bonds,0.3256,85
2015,emerging,fx_change,real_estate,0.2375,85
2015,emerging,fx_change,commodities,-0.1345,85
2015,emerging,fx_change,cash,-0.537,85
2015,emerging,biz_confidence,equities,0.3872,85
2015,emerging,biz_confidence,bonds,0.1547,85
2015,emerging,biz_confidence,real_estate,0.2949,85
2015,emerging,biz_confidence,commodities,-0.1232,85
2015,emerging,biz_confidence,cash,-0.3135,85
2016,emerging,gdp_growth,equities,0.4422,85
2016,emerging,gdp_growth,bonds,0.076,85
2016,emerging,gdp_growth,real_estate,0.3553,85
2016,emerging,gdp_growth,commodities,-0.0521,85
2016,emerging,gdp_growth,cash,-0.2793,85
2016,emerging,inflation,equities,-0.8396,85
2016,emerging,inflation,bonds,-0.7122,85
2016,emerging,inflation,real_estate,-0.774,85
2016,emerging,inflation,commodities,0.2748,85
2016,emerging,inflation,cash,0.9767,85
2016,emerging,policy_rate,equities,-0.8216,85
2016,emerging,policy_rate,bonds,-0.6558,85
2016,emerging,policy_rate,real_estate,-0.795,85
2016,emerging,policy_rate,commodities,0.2836,85
2016,emerging,policy_rate,cash,0.9998,85
2016,emerging,unemployment,equities,-0.3769,85
2016,emerging,unemployment,bonds,-0.0689,85
2016,emerging,unemployment,real_estate,-0.2444,85
2016,emerging,unemployment,commodities,0.0874,85
2016,emerging,unemployment,cash,0.2158,85
2016,emerging,current_account,equities,-0.0935,85
2016,emerging,current_account,bonds,-0.0619,85
2016,emerging,current_account,real_estate,-0.0944,85
2016,emerging,current_account,commodities,0.055,85
2016,emerging,current_account,cash,0.1117,85
2016,emerging,debt_to_gdp,equities,-0.5615,85
2016,emerging,debt_to_gdp,bonds,-0.6474,85
2016,emerging,debt_to_gdp,real_estate,-0.7137,85
2016,emerging,debt_to_gdp,commodities,0.0348,85
2016,emerging,debt_to_gdp,cash,0.6257,85
2016,emerging,fx_change,equities,0.39,85
2016,emerging,fx_change,bonds,0.4036,85
2016,emerging,fx_change,real_estate,0.2609,85
2016,emerging,fx_change,commodities,-0.203,85
2016,emerging,fx_change,cash,-0.4909,85
2016,emerging,biz_confidence,equities,0.3246,85
2016,emerging,biz_confidence,bonds,0.1992,85
2016,emerging,biz_confidence,real_estate,0.2171,85
2016,emerging,biz_confidence,commodities,-0.0302,85
2016,emerging,biz_confidence,cash,-0.2703,85
2017,emerging,gdp_growth,equities,0.3798,85
2017,emerging,gdp_growth,bonds,-0.0374,85
2017,emerging,gdp_growth,real_estate,0.3267,85
2017,emerging,gdp_growth,commodities,-0.054,85
2017,emerging,gdp_growth,cash,-0.21,85
2017,emerging,inflation,equities,-0.8058,85
2017,emerging,inflation,bonds,-0.6931,85
2017,emerging,inflation,real_estate,-0.7653,85
2017,emerging,inflation,commodities,0.186,85
2017,emerging,inflation,cash,0.9779,85
2017,emerging,policy_rate,equities,-0.8079,85
2017,emerging,policy_rate,bonds,-0.6385,85
2017,emerging,policy_rate,real_estate,-0.7849,85
2017,emerging,policy_rate,commodities,0.2009,85
2017,emerging,policy_rate,cash,0.9998,85
2017,emerging,unemployment,equities,-0.3424,85
2017,emerging,unemployment,bonds,0.0533,85
2017,emerging,unemployment,real_estate,-0.2589,85
2017,emerging,unemployment,commodities,0.0902,85
2017,emerging,unemployment,cash,0.179,85
2017,emerging,current_account,equities,-0.1055,85
2017,emerging,current_account,bonds,-0.0457,85
2017,emerging,current_account,real_estate,-0.0387,85
2017,emerging,current_account,commodities,0.1281,85
2017,emerging,current_account,cash,0.1192,85
2017,emerging,debt_to_gdp,equities,-0.5335,85
2017,emerging,debt_to_gdp,bonds,-0.6549,85
2017,emerging,debt_to_gdp,real_estate,-0.7328,85
2017,emerging,debt_to_gdp,commodities,0.0469,85
2017,emerging,debt_to_gdp,cash,0.6074,85
2017,emerging,fx_change,equities,0.292,85
2017,emerging,fx_change,bonds,0.2661,85
2017,emerging,fx_change,real_estate,0.2464,85
2017,emerging,fx_change,commodities,-0.2767,85
2017,emerging,fx_change,cash,-0.3899,85
2017,emerging,biz_confidence,equities,0.1511,85
2017,emerging,biz_confidence,bonds,0.0291,85
2017,emerging,biz_confidence,real_estate,0.0932,85
2017,emerging,biz_confidence,commodities,-0.0827,85
2017,emerging,biz_confidence,cash,-0.0592,85
2018,emerging,gdp_growth,equities,0.3307,85
2018,emerging,gdp_growth,bonds,-0.0133,85
2018,emerging,gdp_growth,real_estate,0.3657,85
2018,emerging,gdp_growth,commodities,0.0209,85
2018,emerging,gdp_growth,cash,-0.1748,85
2018,emerging,inflation,equities,-0.8115,85
2018,emerging,inflation,bonds,-0.6938,85
2018,emerging,inflation,real_estate,-0.7747,85
2018,emerging,inflation,commodities,0.1605,85
2018,emerging,inflation,cash,0.9767,85
2018,emerging,policy_rate,equities,-0.8127,85
2018,emerging,policy_rate,bonds,-0.6347,85
2018,emerging,policy_rate,real_estate,-0.7791,85
2018,emerging,policy_rate,commodities,0.1842,85
2018,emerging,policy_rate,cash,0.9998,85
2018,emerging,unemployment,equities,-0.3278,85
2018,emerging,unemployment,bonds,0.0225,85
2018,emerging,unemployment,real_estate,-0.3149,85
2018,emerging,unemployment,commodities,0.0064,85
2018,emerging,unemployment,cash,0.164,85
2018,emerging,current_account,equities,-0.0496,85
2018,emerging,current_account,bonds,0.0109,85
2018,emerging,current_account,real_estate,-0.0055,85
2018,emerging,current_account,commodities,0.0523,85
2018,emerging,current_account,cash,0.0451,85
2018,emerging,debt_to_gdp,equities,-0.521,85
2018,emerging,debt_to_gdp,bonds,-0.5919,85
2018,emerging,debt_to_gdp,real_estate,-0.7085,85
2018,emerging,debt_to_gdp,commodities,0.0238,85
2018,emerging,debt_to_gdp,cash,0.5851,85
2018,emerging,fx_change,equities,0.3083,85
2018,emerging,fx_change,bonds,0.2938,85
2018,emerging,fx_change,real_estate,0.2944,85
2018,emerging,fx_change,commodities,-0.268,85
2018,emerging,fx_change,cash,-0.3951,85
2018,emerging,biz_confidence,equities,0.116,85
2018,emerging,biz_confidence,bonds,0.0285,85
2018,emerging,biz_confidence,real_estate,0.1478,85
2018,emerging,biz_confidence,commodities,-0.0272,85
2018,emerging,biz_confidence,cash,-0.0203,85
2019,emerging,gdp_growth,equities,0.2962,85
2019,emerging,gdp_growth,bonds,-0.1273,85
2019,emerging,gdp_growth,real_estate,0.3637,85
2019,emerging,gdp_growth,commodities,-0.0903,85
2019,emerging,gdp_growth,cash,-0.1222,85
2019,emerging,inflation,equities,-0.7959,85
2019,emerging,inflation,bonds,-0.6753,85
2019,emerging,inflation,real_estate,-0.7615,85
2019,emerging,inflation,commodities,0.2247,85
2019,emerging,inflation,cash,0.978,85
2019,emerging,policy_rate,equities,-0.8084,85
2019,emerging,policy_rate,bonds,-0.6251,85
2019,emerging,policy_rate,real_estate,-0.7648,85
2019,emerging,policy_rate,commodities,0.2462,85
2019,emerging,policy_rate,cash,0.9998,85
2019,emerging,unemployment,equities,-0.2949,85
2019,emerging,unemployment,bonds,0.1197,85
2019,emerging,unemployment,real_estate,-0.3168,85
2019,emerging,unemployment,commodities,0.0776,85
2019,emerging,unemployment,cash,0.1308,85
2019,emerging,current_account,equities,-0.0362,85
2019,emerging,current_account,bonds,-0.0057,85
2019,emerging,current_account,real_estate,-0.0021,85
2019,emerging,current_account,commodities,0.0319,85
2019,emerging,current_account,cash,0.0522,85
2019,emerging,debt_to_gdp,equities,-0.5266,85
2019,emerging,debt_to_gdp,bonds,-0.5883,85
2019,emerging,debt_to_gdp,real_estate,-0.7007,85
2019,emerging,debt_to_gdp,commodities,0.0445,85
2019,emerging,debt_to_gdp,cash,0.5702,85
2019,emerging,fx_change,equities,0.2227,85
2019,emerging,fx_change,bonds,0.2043,85
2019,emerging,fx_change,real_estate,0.2538,85
2019,emerging,fx_change,commodities,-0.1922,85
2019,emerging,fx_change,cash,-0.3291,85
2019,emerging,biz_confidence,equities,0.0165,85
2019,emerging,biz_confidence,bonds,-0.1124,85
2019,emerging,biz_confidence,real_estate,0.0646,85
2019,emerging,biz_confidence,commodities,0.0606,85
2019,emerging,biz_confidence,cash,0.1193,85
2020,emerging,gdp_growth,equities,0.3303,85
2020,emerging,gdp_growth,bonds,-0.2166,85
2020,emerging,gdp_growth,real_estate,0.4493,85
2020,emerging,gdp_growth,commodities,-0.0407,85
2020,emerging,gdp_growth,cash,-0.1031,85
2020,emerging,inflation,equities,-0.7782,85
2020,emerging,inflation,bonds,-0.6588,85
2020,emerging,inflation,real_estate,-0.7369,85
2020,emerging,inflation,commodities,0.1963,85
2020,emerging,inflation,cash,0.9739,85
2020,emerging,policy_rate,equities,-0.794,85
2020,emerging,policy_rate,bonds,-0.6054,85
2020,emerging,policy_rate,real_estate,-0.724,85
2020,emerging,policy_rate,commodities,0.2309,85
2020,emerging,policy_rate,cash,0.9997,85
2020,emerging,unemployment,equities,-0.3029,85
2020,emerging,unemployment,bonds,0.2276,85
2020,emerging,unemployment,real_estate,-0.3921,85
2020,emerging,unemployment,commodities,0.0062,85
2020,emerging,unemployment,cash,0.0959,85
2020,emerging,current_account,equities,-0.0344,85
2020,emerging,current_account,bonds,0.0347,85
2020,emerging,current_account,real_estate,-0.0715,85
2020,emerging,current_account,commodities,0.0636,85
2020,emerging,current_account,cash,0.0509,85
2020,emerging,debt_to_gdp,equities,-0.5266,85
2020,emerging,debt_to_gdp,bonds,-0.5338,85
2020,emerging,debt_to_gdp,real_estate,-0.6655,85
2020,emerging,debt_to_gdp,commodities,0.1343,85
2020,emerging,debt_to_gdp,cash,0.5573,85
2020,emerging,fx_change,equities,0.3377,85
2020,emerging,fx_change,bonds,0.1811,85
2020,emerging,fx_change,real_estate,0.3278,85
2020,emerging,fx_change,commodities,-0.2286,85
2020,emerging,fx_change,cash,-0.3746,85
2020,emerging,biz_confidence,equities,0.1017,85
2020,emerging,biz_confidence,bonds,-0.1914,85
2020,emerging,biz_confidence,real_estate,0.2131,85
2020,emerging,biz_confidence,commodities,0.1008,85
2020,emerging,biz_confidence,cash,0.1096,85
2021,emerging,gdp_growth,equities,0.2879,85
2021,emerging,gdp_growth,bonds,-0.3065,85
2021,emerging,gdp_growth,real_estate,0.4392,85
2021,emerging,gdp_growth,commodities,0.019,85
2021,emerging,gdp_growth,cash,-0.0605,85
2021,emerging,inflation,equities,-0.7789,85
2021,emerging,inflation,bonds,-0.6313,85
2021,emerging,inflation,real_estate,-0.7467,85
2021,emerging,inflation,commodities,0.118,85
2021,emerging,inflation,cash,0.9725,85
2021,emerging,policy_rate,equities,-0.804,85
2021,emerging,policy_rate,bonds,-0.5665,85
2021,emerging,policy_rate,real_estate,-0.7338,85
2021,emerging,policy_rate,commodities,0.1546,85
2021,emerging,policy_rate,cash,0.9997,85
2021,emerging,unemployment,equities,-0.2755,85
2021,emerging,unemployment,bonds,0.32,85
2021,emerging,unemployment,real_estate,-0.3675,85
2021,emerging,unemployment,commodities,-0.0361,85
2021,emerging,unemployment,cash,0.0647,85
2021,emerging,current_account,equities,0.1428,85
2021,emerging,current_account,bonds,0.1101,85
2021,emerging,current_account,real_estate,0.064,85
2021,emerging,current_account,commodities,0.1145,85
2021,emerging,current_account,cash,-0.097,85
2021,emerging,debt_to_gdp,equities,-0.4626,85
2021,emerging,debt_to_gdp,bonds,-0.5311,85
2021,emerging,debt_to_gdp,real_estate,-0.6172,85
2021,emerging,debt_to_gdp,commodities,0.1135,85
2021,emerging,debt_to_gdp,cash,0.5483,85
2021,emerging,fx_change,equities,0.3709,85
2021,emerging,fx_change,bonds,0.0391,85
2021,emerging,fx_change,real_estate,0.2976,85
2021,emerging,fx_change,commodities,-0.2222,85
2021,emerging,fx_change,cash,-0.3241,85
2021,emerging,biz_confidence,equities,0.1057,85
2021,emerging,biz_confidence,bonds,-0.3752,85
2021,emerging,biz_confidence,real_estate,0.1676,85
2021,emerging,biz_confidence,commodities,0.1152,85
2021,emerging,biz_confidence,cash,0.1988,85
2022,emerging,gdp_growth,equities,0.3029,85
2022,emerging,gdp_growth,bonds,-0.2176,85
2022,emerging,gdp_growth,real_estate,0.4314,85
2022,emerging,gdp_growth,commodities,0.0472,85
2022,emerging,gdp_growth,cash,-0.0564,85
2022,emerging,inflation,equities,-0.8064,85
2022,emerging,inflation,bonds,-0.6512,85
2022,emerging,inflation,real_estate,-0.7367,85
2022,emerging,inflation,commodities,0.3455,85
2022,emerging,inflation,cash,0.9699,85
2022,emerging,policy_rate,equities,-0.821,85
2022,emerging,policy_rate,bonds,-0.5668,85
2022,emerging,policy_rate,real_estate,-0.7094,85
2022,emerging,policy_rate,commodities,0.3384,85
2022,emerging,policy_rate,cash,0.9997,85
2022,emerging,unemployment,equities,-0.255,85
2022,emerging,unemployment,bonds,0.1929,85
2022,emerging,unemployment,real_estate,-0.3352,85
2022,emerging,unemployment,commodities,-0.0504,85
2022,emerging,unemployment,cash,0.0462,85
2022,emerging,current_account,equities,0.1409,85
2022,emerging,current_account,bonds,0.0928,85
2022,emerging,current_account,real_estate,0.0439,85
2022,emerging,current_account,commodities,0.0995,85
2022,emerging,current_account,cash,-0.0968,85
2022,emerging,debt_to_gdp,equities,-0.4807,85
2022,emerging,debt_to_gdp,bonds,-0.5562,85
2022,emerging,debt_to_gdp,real_estate,-0.609,85
2022,emerging,debt_to_gdp,commodities,0.1968,85
2022,emerging,debt_to_gdp,cash,0.5424,85
2022,emerging,fx_change,equities,0.3905,85
2022,emerging,fx_change,bonds,0.1417,85
2022,emerging,fx_change,real_estate,0.3084,85
2022,emerging,fx_change,commodities,-0.165,85
2022,emerging,fx_change,cash,-0.3876,85
2022,emerging,biz_confidence,equities,0.0939,85
2022,emerging,biz_confidence,bonds,-0.3536,85
2022,emerging,biz_confidence,real_estate,0.1588,85
2022,emerging,biz_confidence,commodities,0.1837,85
2022,emerging,biz_confidence,cash,0.1773,85
2023,emerging,gdp_growth,equities,0.333,85
2023,emerging,gdp_growth,bonds,-0.2096,85
2023,emerging,gdp_growth,real_estate,0.4207,85
2023,emerging,gdp_growth,commodities,0.0175,85
2023,emerging,gdp_growth,cash,-0.0631,85
2023,emerging,inflation,equities,-0.7851,85
2023,emerging,inflation,bonds,-0.6317,85
2023,emerging,inflation,real_estate,-0.7252,85
2023,emerging,inflation,commodities,0.4266,85
2023,emerging,inflation,cash,0.9731,85
2023,emerging,policy_rate,equities,-0.8017,85
2023,emerging,policy_rate,bonds,-0.549,85
2023,emerging,policy_rate,real_estate,-0.7037,85
2023,emerging,policy_rate,commodities,0.4052,85
2023,emerging,policy_rate,cash,0.9997,85
2023,emerging,unemployment,equities,-0.2884,85
2023,emerging,unemployment,bonds,0.1818,85
2023,emerging,unemployment,real_estate,-0.3432,85
2023,emerging,unemployment,commodities,-0.0067,85
2023,emerging,unemployment,cash,0.0714,85
2023,emerging,current_account,equities,0.0246,85
2023,emerging,current_account,bonds,0.0476,85
2023,emerging,current_account,real_estate,-0.0246,85
2023,emerging,current_account,commodities,0.0358,85
2023,emerging,current_account,cash,-0.0159,85
2023,emerging,debt_to_gdp,equities,-0.4806,85
2023,emerging,debt_to_gdp,bonds,-0.565,85
2023,emerging,debt_to_gdp,real_estate,-0.6439,85
2023,emerging,debt_to_gdp,commodities,0.2658,85
2023,emerging,debt_to_gdp,cash,0.5438,85
2023,emerging,fx_change,equities,0.3491,85
2023,emerging,fx_change,bonds,0.0857,85
2023,emerging,fx_change,real_estate,0.2799,85
2023,emerging,fx_change,commodities,-0.1887,85
2023,emerging,fx_change,cash,-0.3627,85
2023,emerging,biz_confidence,equities,0.1468,85
2023,emerging,biz_confidence,bonds,-0.353,85
2023,emerging,biz_confidence,real_estate,0.1446,85
2023,emerging,biz_confidence,commodities,0.1709,85
2023,emerging,biz_confidence,cash,0.1509,85
2024,emerging,gdp_growth,equities,0.3791,85
2024,emerging,gdp_growth,bonds,-0.2218,85
2024,emerging,gdp_growth,real_estate,0.4091,85
2024,emerging,gdp_growth,commodities,0.0886,85
2024,emerging,gdp_growth,cash,-0.1158,85
2024,emerging,inflation,equities,-0.79,85
2024,emerging,inflation,bonds,-0.6108,85
2024,emerging,inflation,real_estate,-0.7174,85
2024,emerging,inflation,commodities,0.3609,85
2024,emerging,inflation,cash,0.9734,85
2024,emerging,policy_rate,equities,-0.8019,85
2024,emerging,policy_rate,bonds,-0.539,85
2024,emerging,policy_rate,real_estate,-0.7059,85
2024,emerging,policy_rate,commodities,0.3382,85
2024,emerging,policy_rate,cash,0.9996,85
2024,emerging,unemployment,equities,-0.319,85
2024,emerging,unemployment,bonds,0.2029,85
2024,emerging,unemployment,real_estate,-0.3311,85
2024,emerging,unemployment,commodities,-0.0674,85
2024,emerging,unemployment,cash,0.1044,85
2024,emerging,current_account,equities,0.1352,85
2024,emerging,current_account,bonds,0.0927,85
2024,emerging,current_account,real_estate,-0.0009,85
2024,emerging,current_account,commodities,-0.0151,85
2024,emerging,current_account,cash,-0.1202,85
2024,emerging,debt_to_gdp,equities,-0.4436,85
2024,emerging,debt_to_gdp,bonds,-0.5643,85
2024,emerging,debt_to_gdp,real_estate,-0.6648,85
2024,emerging,debt_to_gdp,commodities,0.3181,85
2024,emerging,debt_to_gdp,cash,0.5478,85
2024,emerging,fx_change,equities,0.3856,85
2024,emerging,fx_change,bonds,0.139,85
2024,emerging,fx_change,real_estate,0.2554,85
2024,emerging,fx_change,commodities,-0.2355,85
2024,emerging,fx_change,cash,-0.3755,85
2024,emerging,biz_confidence,equities,0.1965,85
2024,emerging,biz_confidence,bonds,-0.3793,85
2024,emerging,biz_confidence,real_estate,0.163,85
2024,emerging,biz_confidence,commodities,0.1786,85
2024,emerging,biz_confidence,cash,0.0742,85
